id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1687008115001	4656249;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sevim Özge'yi değiştirebileceğini düşündü.	Sevim thought she could change Özge.	Sevim thought he could change Özge.	Sevim thought they could change Özge.		Sevim thought they could change Özge.
1687008156120	4656554;target_only_gendered_noun;2 AGMEs;Positive 5;multi;target_only_gendered_pronoun;name	Polis Güray'a haklarını okudu.	The policewoman read Güray her rights.	The policeman read Güray his rights.	The police read Güray their rights.		The police read Güray their rights.
1687008195825	4656557;Positive 2;target_only_gendered_pronoun;name;1 AGME	Ramazan okuma gözlüğünü çıkardı.	Ramazan took her reading glasses off.	Ramazan took his reading glasses off.	Ramazan took their reading glasses off.		Ramazan took their reading glasses off.
1687008238867	4656634;Positive 1;target_only_gendered_pronoun;1 AGME	Ona hemen yardım etmek zorundayız.	We must help her immediately.	We must help him immediately.	We must help them immediately.		We must help them immediately.
1687008276807	4656640;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yardımı paha biçilmezdi.	Her help has been invaluable.	His help has been invaluable.	Their help has been invaluable.		Their help has been invaluable.
1687008310065	4656655;Positive 1;target_only_gendered_pronoun;1 AGME	O senin yardımını istedi.	She asked for your help.	He asked for your help.	They asked for your help.		They asked for your help.
1687008341073	4656668;Positive 1;target_only_gendered_pronoun;1 AGME	O yardım etmemi istedi.	She asked me to help.	He asked me to help.	They asked me to help.		They asked me to help.
1687008764451	4656673;Positive 5;multi;target_only_gendered_pronoun;2 AGMEs	O ona yardım etmeye çalıştı.	She tried to help her.	He tried to help him.	They tried to help them.	He tried to help her.|She tried to help him.|They tried to help him.|He tried to help them.|She tried to help them.|They tried to help her.|	They tried to help them.
1687008838375	4656687;Negative 1B;source+target_gendered_noun;0 AGMEs	Git ve erkek kardeşine yardım et.			Go and help your brother.		Go and help your brother.
1687008879335	4656975;Positive 1;target_only_gendered_pronoun;1 AGME	Ben sadece onu kovdum.	I just fired her.	I just fired him.	I just fired them.		I just fired them.
1687008918845	4656980;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovma.	Don't fire her.	Don't fire him.	Don't fire them.		Don't fire them.
1687008954493	4656987;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovalım.	Let's fire her.	Let's fire him.	Let's fire them.		Let's fire them.
1687008980703	4656990;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovacağım.	I'll fire her.	I'll fire him.	I'll fire them.		I'll fire them.
1687009519594	4657215;Positive 1;target_only_gendered_pronoun;1 AGME	Yüzme biliyor.	She can swim.	He can swim.	They can swim.		They can swim.
1687009627045	4657266;Positive 1;target_only_gendered_pronoun;1 AGME	Üzerinde şapkası ve paltosuyla hızla odaya girdi.	She ran into the room with her hat and overcoat on.	He ran into the room with his hat and overcoat on.	They ran into the room with their hat and overcoat on.		They ran into the room with their hat and overcoat on.
1687009650935	4657509;Positive 1;target_only_gendered_pronoun;1 AGME	Neden onu kovdun?	Why did you fire her?	Why did you fire him?	Why did you fire them?		Why did you fire them?
1687009673597	4657513;Positive 1;target_only_gendered_pronoun;1 AGME	Ne zaman onu kovdun?	When did you fire her?	When did you fire him?	When did you fire them?		When did you fire them?
1687009696555	4657516;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovamaz mıyız?	Can't we fire her?	Can't we fire him?	Can't we fire them?		Can't we fire them?
1687009724461	4657521;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovmak zorundayım.	I have to fire her.	I have to fire him.	I have to fire them.		I have to fire them.
1687009752043	4657525;Positive 1;target_only_gendered_pronoun;1 AGME	Onu kovmak zorundaydım.	I had to fire her.	I had to fire him.	I had to fire them.		I had to fire them.
1687009782974	4657528;Positive 1;target_only_gendered_pronoun;1 AGME	Neden onlar onu kovdu?	Why did they fire her?	Why did they fire him?	Why did they fire them?		Why did they fire them?
1687009806656	4657530;Positive 1;target_only_gendered_pronoun;1 AGME	Sen onu kovamazsın.	You can't fire her.	You can't fire him.	You can't fire them.		You can't fire them.
1687009828954	4657533;Positive 1;target_only_gendered_pronoun;1 AGME	Ben onu kovamam.	I can't fire her.	I can't fire him.	I can't fire them.		I can't fire them.
1687009920268	4657549;Positive 1;target_only_gendered_pronoun;1 AGME	O, çok kısa mesafeden ateş etti.	She fired at point blank range.	He fired at point blank range.	They fired at point blank range.		They fired at point blank range.
1687009991296	4657553;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Adam kendini ateşe verdi.			The man set himself on fire.		The man set themself on fire.
1687010123122	4658189;Positive 2;target_only_gendered_pronoun;name;1 AGME	Oğuz onun Birkan'ı kovamadığını biliyordu.	Oğuz knew she couldn't fire Birkan.	Oğuz knew he couldn't fire Birkan.	Oğuz knew they couldn't fire Birkan.		Oğuz knew they couldn't fire Birkan.
1687010151680	4658210;Positive 1;target_only_gendered_pronoun;1 AGME	Neden onu kovmuyorsun?	Why don't you just fire her?	Why don't you just fire him?	Why don't you just fire them?		Why don't you just fire them?
1687010180749	4658214;Positive 1;target_only_gendered_pronoun;1 AGME	Neden sadece onu kovmuyorsun?	Why not just fire her?	Why not just fire him?	Why not just fire them?		Why not just fire them?
1687010213090	4658276;Positive 1;target_only_gendered_pronoun;1 AGME	Yağmur onun buraya gelmesini engelledi.	The rain prevented her from coming here.	The rain prevented him from coming here.	The rain prevented them from coming here.		The rain prevented them from coming here.
1687010250607	4658307;Positive 1;target_only_gendered_pronoun;1 AGME	Onun utancı onu yapmasını engelledi.	Her shame prevented her from doing that.	His shame prevented him from doing that.	Their shame prevented them from doing that.		Their shame prevented them from doing that.
1687010276682	4658469;Positive 1;target_only_gendered_pronoun;1 AGME	Kimse ona yardım etmek istemiyor.	Nobody wants to help her.	Nobody wants to help him.	Nobody wants to help them.		Nobody wants to help them.
1687010299029	4658474;Positive 1;target_only_gendered_pronoun;1 AGME	Ben ona yardım etmek istedim.	I wanted to help her.	I wanted to help him.	I wanted to help them.		I wanted to help them.
1687010318697	4658477;Positive 1;target_only_gendered_pronoun;1 AGME	Biz ona yardım etmek istiyoruz.	We want to help her.	We want to help him.	We want to help them.		We want to help them.
1687010345381	4658481;Positive 1;target_only_gendered_pronoun;1 AGME	Ben ona yardım etmek istiyorum.	I want to help her.	I want to help him.	I want to help them.		I want to help them.
1687010369967	4658487;Positive 1;target_only_gendered_pronoun;1 AGME	Kimse ona yardım etmeye çalışmadı.	Nobody tried to help her.	Nobody tried to help him.	Nobody tried to help them.		Nobody tried to help them.
1687010401658	4658491;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmen gerekiyor.	You need to help her.	You need to help him.	You need to help them.		You need to help them.
1687010458259	4658495;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmemiz gerekiyor.	We need to help her.	We need to help him.	We need to help them.		We need to help them.
1687010508959	4658496;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmem gerekiyor.	I need to help her.	I need to help him.	I need to help them.		I need to help them.
1687010529467	4658499;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmek zorundasın.	You have to help her.	You have to help him.	You have to help them.		You have to help them.
1687010554708	4658502;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmek zorundayız.	We have to help her.	We have to help him.	We have to help them.		We have to help them.
1687010575615	4658507;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmek zorundaydık.	We had to help her.	We had to help him.	We had to help them.		We had to help them.
1687010596572	4658511;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmek zorundaydım.	I had to help her.	I had to help him.	I had to help them.		I had to help them.
1687010622473	4658519;Positive 1;target_only_gendered_pronoun;1 AGME	Ben ona yardım etmeyi kabul ettim.	I agreed to help her.	I agreed to help him.	I agreed to help them.		I agreed to help them.
1687010641163	4658521;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım edemezsin.	You can't help her.	You can't help him.	You can't help them.		You can't help them.
1687010660773	4658527;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım edemeyiz.	We can't help her.	We can't help him.	We can't help them.		We can't help them.
1687010694904	4658543;Positive 1;target_only_gendered_pronoun;1 AGME	Ona nasıl yardım ederim?	How do I help her?	How do I help him?	How do I help them?		How do I help them?
1687010720186	4658550;Positive 1;target_only_gendered_pronoun;1 AGME	Şimdi ona yardım edebiliriz.	We can help her now.	We can help him now.	We can help them now.		We can help them now.
1687010740532	4658563;Positive 1;target_only_gendered_pronoun;1 AGME	Belki ona yardım edebiliriz.	Maybe we can help her.	Maybe we can help him.	Maybe we can help them.		Maybe we can help them.
1687010772940	4658573;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım ettirdim.	I got her to help.	I got him to help.	I got them to help.		I got them to help.
1687010795912	4658582;Positive 1;target_only_gendered_pronoun;1 AGME	Onu sana yardım ettir.	Get her to help you.	Get him to help you.	Get them to help you.		Get them to help you.
1687010829951	4658586;Positive 1;target_only_gendered_pronoun;1 AGME	Onu bulmaya yardım edeceğim.	I'll help find her.	I'll help find him.	I'll help find them.		I'll help find them.
1687010865972	4658591;Positive 1;target_only_gendered_pronoun;1 AGME	Onu taşımak için yardıma ihtiyacım var.	I need help carrying her.	I need help carrying him.	I need help carrying them.		I need help carrying them.
1687010891378	4658595;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yardım etmesini istedim.	I asked her to help.	I asked him to help.	I asked them to help.		I asked them to help.
1687010921823	4658632;Positive 1;target_only_gendered_pronoun;1 AGME	O her zaman diğerlerine yardım etmeye çalışır.	She always tries to help others.	He always tries to help others.	They always try to help others.		They always try to help others.
1687010949976	4658641;Positive 1;target_only_gendered_pronoun;1 AGME	O neden sana yardım etmedi?	Why didn't she help you?	Why didn't he help you?	Why didn't they help you?		Why didn't they help you?
1687010978677	4658645;Positive 1;target_only_gendered_pronoun;1 AGME	O, yardım çağrısı yapan birini duydu.	She heard someone calling for help.	He heard someone calling for help.	They heard someone calling for help.		They heard someone calling for help.
1687011023307	4658653;Positive 1;target_only_gendered_pronoun;1 AGME	Ona yardım etmeye çalışıyorum.	I am trying to help her.	I am trying to help him.	I am trying to help them.		I am trying to help them.
1687011052826	4658666;Positive 1;target_only_gendered_pronoun;1 AGME	O, insanlara nasıl yardım edeceğini biliyor.	She knows how to help people.	He knows how to help people.	They know how to help people.		They know how to help people.
1687011204257	4658777;Positive 1;target_only_gendered_pronoun;1 AGME	Bana yardım eden o.	It's her who helped me.	It's him who helped me.	It's them who helped me.		It's them who helped me.
1687011232233	4658778;Positive 1;target_only_gendered_pronoun;1 AGME	O bana sayısız kere yardım etti.	She helped me out countless times.	He helped me out countless times.	They helped me out countless times.		They helped me out countless times.
1687011300532	4658783;Positive 1;target_only_gendered_pronoun;1 AGME	O ona yardım etmemi istiyor.	She wants me to help her.	He wants me to help him.	They want me to help them.		They want me to help them.
1687011389327	4658784;Negative 1B;source+target_gendered_noun;0 AGMEs	Oh, anne, yardım et, ölüyorum!			Oh, Mother, help, I'm dying!		Oh, Mother, help, I'm dying!
1687011425321	4658790;Positive 1;target_only_gendered_pronoun;1 AGME	O bütün yönleriyle bana yardım etti.	She helped me in every way.	He helped me in every way.	They helped me in every way.		They helped me in every way.
1687011462617	4658807;Negative 1B;source+target_gendered_noun;0 AGMEs	Büyükbabama yardım etmeye çalıştım.			I tried to help my grandfather.		I tried to help my grandfather.
1687011614325	4658821;Mixed;name;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME	Aygül annesinin akşam yemeği hazırlamasına yardım etti.	Aygül helped her mother prepare dinner.	Aygül helped his mother prepare dinner.	Aygül helped their mother prepare dinner.		Aygül helped their mother prepare dinner.
1687011634730	4658835;Positive 1;target_only_gendered_pronoun;1 AGME	Onun kaçmasına yardım ettim.	I helped her escape.	I helped him escape.	I helped them escape.		I helped them escape.
1687011786415	4658841;Positive 1;target_only_gendered_pronoun;1 AGME	Onun kaçmasına izin vermeyin.	Don't let her escape!	Don't let him escape!	Don't let them escape!		Don't let them escape!
1687011854912	4658860;Positive 2;target_only_gendered_pronoun;name;1 AGME	Ayça hücresinden kaçtı.	Ayça escaped from her cell.	Ayça escaped from his cell.	Ayça escaped from their cell.		Ayça escaped from their cell.
1687011879108	4658862;Positive 1;target_only_gendered_pronoun;1 AGME	Onun nasıl kaçtığı hâlâ bizi şaşırtıyor.	How she escaped still puzzles us.	How he escaped still puzzles us.	How they escaped still puzzles us.		How they escaped still puzzles us.
1687011898294	4658863;Positive 1;target_only_gendered_pronoun;1 AGME	Onun için kaçış yok.	There's no escape for her.	There's no escape for him.	There's no escape for them.		There's no escape for them.
1687011923336	4658906;Positive 1;target_only_gendered_pronoun;1 AGME	Dün o kıl payı kurtuldu.	She had a narrow escape yesterday.	He had a narrow escape yesterday.	They had a narrow escape yesterday.		They had a narrow escape yesterday.
1687011963693	4658949;Positive 1;target_only_gendered_pronoun;1 AGME	Partiye geç kalmamak için taksi tuttu.	She took a taxi so as not to be late for the party.	He took a taxi so as not to be late for the party.	They took a taxi so as not to be late for the party.		They took a taxi so as not to be late for the party.
1687012027504	4659150;Positive 2;target_only_gendered_pronoun;name;1 AGME	Bugün Feyza'dan uzak dursan iyi olur, bu sabah yatağın ters tarafından kalkmış.	You better avoid Feyza today, she got up on the wrong side of the bed this morning.	You better avoid Feyza today, he got up on the wrong side of the bed this morning.	You better avoid Feyza today, they got up on the wrong side of the bed this morning.		You better avoid Feyza today, they got up on the wrong side of the bed this morning.
1687012152228	4659163;Positive 2;target_only_gendered_pronoun;name;1 AGME	Ertesi sabah Beyaz Ördek, yavrularını arayarak göletin etrafında dolandı durdu; isimleriyle seslendi, aradı taradı ama onlara dair hiçbir ize rastlayamadı.	The next morning, the White Duck wandered around the pond, looking for her little ones; she called and she searched, but could find no trace of them.	The next morning, the White Duck wandered around the pond, looking for his little ones; he called and he searched, but could find no trace of them.	The next morning, the White Duck wandered around the pond, looking for their little ones; they called and they searched, but could find no trace of them.		The next morning, the White Duck wandered around the pond, looking for their little ones; they called and they searched, but could find no trace of them.
1687012255918	4659430;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Tekrar evlenmek yerine sevmediğim bir kadın bulacağım ve ona bir ev vereceğim.			Instead of getting married again, I’m going to find a woman I don’t like and just give her a house.		Instead of getting married again, I’m going to find a woman I don’t like and just give them a house.
1687036000031	1167900;Mixed;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME	O Kanadalı bir öğrencidir, amcamla birlikte kalıyor.	She is a student from Canada, staying with my uncle.	He is a student from Canada, staying with my uncle.	They are a student from Canada, staying with my uncle.		They are a student from Canada, staying with my uncle.
1687036240335	1234511;name;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Akira babasının bir öğrenci olarak kullandığı o aynı sözlüğü kullanıyor.	Akira is using that same dictionary that her father used as a student.	Akira is using that same dictionary that his father used as a student.	Akira is using that same dictionary that their father used as a student.		Akira is using that same dictionary that their father used as a student.
1687036454365	1036163;target_only_gendered_pronoun;Positive 1;1 AGME	Ben bir öğrenci iken, ona sık sık yazdım.	I often wrote to her when I was a student.	I often wrote to him when I was a student.	I often wrote to them when I was a student.		I often wrote to them when I was a student.
1687036480491	1037519;1 AGME;target_only_gendered_pronoun;Positive 1	O, açık ara farkla en iyi öğrencidir.	She is by far the best student.	He is by far the best student.	They are by far the best student.		They are by far the best student.
1687036584586	1037849;1 AGME;target_only_gendered_pronoun;Positive 1	Bir zamanlar bir öğrenci iken onunla tanıştım.	I once met her when I was a student.	I once met him when I was a student.	I once met them when I was a student.		I once met them when I was a student.
1687036672510	1041283;Positive 1;target_only_gendered_pronoun;1 AGME	O öğrencilere İngilizce öğretiyor.	She teaches students English.	He teaches students English.	They teach students English.		They teach students English.
1687036700753	1041727;Positive 1;target_only_gendered_pronoun;1 AGME	O, öğrenciye çok düşkün gibi görünüyor.	She seems to be very fond of the student.	He seems to be very fond of the student.	They seem to be very fond of the student.		They seem to be very fond of the student.
1687036829889	1063631;1 AGME;target_only_gendered_pronoun;Positive 1	O bir üniversite öğrencisi oldu ve evlendi.	She became a university student and got married.	He became a university student and got married.	They became a university student and got married.		They became a university student and got married.
1687036854023	1067199;1 AGME;target_only_gendered_pronoun;Positive 1	O durgun bir öğrenci.	She is a sluggish student.	He is a sluggish student.	They are a sluggish student.		They are a sluggish student.
1687036949357	1073896;1 AGME;target_only_gendered_pronoun;Positive 1	O bir üniversite öğrencisi.	She's a university student.	He's a university student.	They're a university student.		They're a university student.
1687036972090	1078850;target_only_gendered_pronoun;1 AGME;Positive 1	O, bu üniversitede bir öğrenci.	She's a student at this college.	He's a student at this college.	They're a student at this college.		They're a student at this college.
1687037135023	1113597;0 AGMEs;source+target_gendered_noun;Negative 1B;name	Adam Polat'ın sandalyesinin yanında durdu.			The man stood next to Polat's chair.		The man stood next to Polat's chair.
1687037198612	1115076;0 AGMEs;name;source+target_gendered_noun;Negative 2B;multi	Meriç kızı Boston'da yaşayan bir adam tanıyor.			Meriç knows a man whose daughter lives in Boston.		Meriç knows a man whose daughter lives in Boston.
1687037279837	1118839;0 AGMEs;source+target_gendered_noun+pronoun;Negative 1A	Ben onun güvenilir bir adam olduğunu düşünerek yanıldım.			I was mistaken in thinking that he was a trustworthy man.		I was mistaken in thinking that they were a trustworthy man.
1687037313228	1121236;0 AGMEs;source+target_gendered_noun+pronoun;Negative 2A;source+target_gendered_noun;multi	Yaşlı adam öne doğru eğildi ve karısına yumuşak bir sesle sordu.			The old man leaned forward and asked his wife with a soft voice.		The old man leaned forward and asked their wife with a soft voice.
1687037415440	1121596;Negative 2B;source+target_gendered_noun;0 AGMEs;non-AGME-name;multi	Süleyman gibi bir adamı ne tür bir kadın sevebildi.			What kind of woman could love a guy like Süleyman?		What kind of woman could love a guy like Süleyman?
1687037487304	1123165;0 AGMEs;source+target_gendered_noun+pronoun;source+target_gendered_noun;Negative 2A;non-AGME-name;multi	Türkan kızı doğmadan önce cimri bir adamdı.			Türkan was a mean man before his daughter was born.		Türkan was a mean man before their daughter was born.
1687037527336	1142501;Negative 1A;source+target_gendered_noun+pronoun;name;0 AGMEs	Murat yaşlı adamı tanıdı fakat onun adını bilmiyordu.			Murat recognized the old man, but didn't know his name.		Murat recognized the old man, but didn't know their name.
1687037566289	1157110;0 AGMEs;source+target_gendered_noun+pronoun;Negative 1A	Bu zalim soğuk, bir adamı kendi sesinden korkutabilirdi.			This cruel cold could make a man afraid of his own voice.		This cruel cold could make a man afraid of their own voice.
1687037607004	1159553;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	O gerçekten iyi bir adam.			He's really a good guy.		They’re really a good guy.
1687037687180	1164569;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME;Mixed	Sabit pasaportunu kapıdaki adama gösterdi.	Sabit showed her passport to the man at the gate.	Sabit showed his passport to the man at the gate.	Sabit showed their passport to the man at the gate.		Sabit showed their passport to the man at the gate.
1687037844690	1167903;target_only_gendered_pronoun;source+target_gendered_noun;Mixed;1 AGME	O, onun seçmesini umduğun bir adamla evlendi.	She married the kind of man you would expect her to pick.	He married the kind of man you would expect him to pick.	They married the kind of man you would expect them to pick.		They married the kind of man you would expect them to pick.
1687038059148	1183913;name;1 AGME;target_only_gendered_pronoun;source+target_gendered_noun;Mixed	Volkan eski elbiselerinin çoğunu son zamanlarda rastladığı evsiz adama verdi.	Volkan gave a lot of her old clothes to a homeless man that she met recently.	Volkan gave a lot of his old clothes to a homeless man that he met recently.	Volkan gave a lot of their old clothes to a homeless man that they met recently.		Volkan gave a lot of their old clothes to a homeless man that they met recently.
1687038156220	1200375;name;target_only_gendered_pronoun;source+target_gendered_noun;Mixed;1 AGME	Ömer ön masadaki adama takım elbisesini nerede ütületebileceğini sordu.	Ömer asked the man at the front desk where she could get her suit pressed.	Ömer asked the man at the front desk where he could get his suit pressed.	Ömer asked the man at the front desk where they could get their suit pressed.		Ömer asked the man at the front desk where they could get their suit pressed.
1687038256882	1218573;source+target_gendered_noun+pronoun;0 AGMEs;Negative 1A	O, rüşvet alacak son adamdır.			He is the last man to take a bribe.		They are the last man to take a bribe.
1687038281580	1218597;Negative 1A;0 AGMEs;source+target_gendered_noun+pronoun	O kesinlikle güvenilir bir adam değil.			He is anything but a reliable man.		They are anything but a reliable man.
1687038301236	1219282;0 AGMEs;source+target_gendered_noun+pronoun;Negative 1A	Kibar görünüşlü yaşlı adam kalktı ve elini bana verdi.			The gentle-looking old man got up and gave his hand to me.		The gentle-looking old man got up and gave their hand to me.
1687038353273	1223453;Negative 1A;source_gendered_noun_target_pronoun;0 AGMEs	O, gerçek bir bilim adamıdır.			He is a scholar to the core.		They are a scholar to the core.
1687038373891	1223479;Mixed;source+target_gendered_noun;1 AGME;target_only_gendered_pronoun	Adam onun raporunu okumada hiç zaman kaybetmedi.	The man lost no time in reading her paper.	The man lost no time in reading his paper.	The man lost no time in reading their paper.		The man lost no time in reading their paper.
1687038398985	1223484;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Adamın paltosunun altında bir şey vardı.			The man had something under his coat.		The man had something under their coat.
1687038418538	1223493;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Adam kendi antenini kurmaya çalıştı.			The man tried to install his own antenna.		The man tried to install their own antenna.
1687038531012	1223499;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME;Mixed	Onun odaya girmesi için adam kenara çekildi.	The man stepped aside for her to enter the room.	The man stepped aside for him to enter the room.	The man stepped aside for them to enter the room.		The man stepped aside for them to enter the room.
1687038573950	1223503;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Yargıç onun ömür boyu hapsedileceğini söylediğinde adam sinir krizine girdi.			The man went to pieces when the judge said he would have to go to prison for life.		The man went to pieces when the judge said they would have to go to prison for life.
1687038597177	1223514;Negative 2A;source+target_gendered_noun+pronoun;source+target_gendered_noun;0 AGMEs;multi	Adam karısı gelinceye kadar istasyonda beklemeye karar verdi.			The man decided to wait at the station until his wife came.		The man decided to wait at the station until their wife came.
1687038625168	1223524;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Adam ormanda yolunu kaybetti.			The man lost his way in the woods.		The man lost their way in the woods.
1687038650308	1226776;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME;Mixed	O, o adamı öldürdü.	She killed that man.	He killed that man.	They killed that man.		They killed that man.
1687038706454	1226950;1 AGME;target_only_gendered_pronoun;name;source+target_gendered_noun;Mixed	Ömer o adamın kızıyla adamın işini miras alacağı vaadi ile evlenmeyi kabul etti.	Ömer agreed to marry that man's daughter with the promise that she'd inherit the man's business.	Ömer agreed to marry that man's daughter with the promise that he'd inherit the man's business.	Ömer agreed to marry that man's daughter with the promise that they'd inherit the man's business.		Ömer agreed to marry that man's daughter with the promise that they'd inherit the man's business.
1687038784613	1231525;name;1 AGME;target_only_gendered_pronoun;source+target_gendered_noun;Mixed	Emi özürlü bir adama yerini verdi.	Emi gave her seat to a handicapped man.	Emi gave his seat to a handicapped man.	Emi gave their seat to a handicapped man.		Emi gave their seat to a handicapped man.
1687038814689	1233430;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs;name	Jim sözünün adamı.			Jim is a man of his word.		Jim is a man of their word.
1687038852692	1235758;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME;Mixed	Adam Susan'ın tüm parasını soydu.	The man robbed Susan of all her money.	The man robbed Susan of all his money.	The man robbed Susan of all their money.		The man robbed Susan of all their money.
1687038972157	1036234;1 AGME;target_only_gendered_pronoun;Mixed;non-AGME-name;source_gendered_noun_target_pronoun	O, bir Amerikalı bilim adamı Albert Einstein'a saygı duyuyor.	She respects Einstein, an American scientist.	He respects Einstein, an American scientist.	They respect Einstein, an American scientist.		They respect Einstein, an American scientist.
1687038999222	1037840;source+target_gendered_noun+pronoun;Negative 1A;0 AGMEs	Adam beni istasyona götürmek için zahmet etti.			The man went out of his way to take me to the station.		The man went out of their way to take me to the station.
1687039140772	1037946;target_only_gendered_pronoun;1 AGME;Positive 1	O, gönüllü faaliyetine kendini adamış.	She devoted herself to the volunteer activity.	He devoted himself to the volunteer activity.	They devoted themselves to the volunteer activity.		They devoted themselves to the volunteer activity.
1687039333458	1037947;1 AGME;target_only_gendered_pronoun;Positive 1	O, gönüllü olarak çalışmaya karar verdi.	She resolved to work as a volunteer.	He resolved to work as a volunteer.	They resolved to work as a volunteer.		They resolved to work as a volunteer.
1687039523729	1040136;1 AGME;non-AGME-name;target_only_gendered_pronoun;source+target_gendered_noun;Mixed	Onu vuran adam Sirhan Bişara Sirhandı.	The man who shot her was Sirhan Bishara Sirhan.	The man who shot him was Sirhan Bishara Sirhan.	The man who shot them was Sirhan Bishara Sirhan.		The man who shot them was Sirhan Bishara Sirhan.
1687039609827	1040832;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Baş katip çalışkan bir adam değil fakat üstlerine nasıl yaltaklanacağını bildiği için çabuk ilerliyor.			The chief clerk is not a hardworking man, but gets ahead rapidly because he knows how to curry favor with his superiors.		The chief clerk is not a hardworking man, but gets ahead rapidly because they know how to curry favor with their superiors.
1687039745486	1046684;target_only_gendered_pronoun;source+target_gendered_noun;name;1 AGME;Mixed	Özgür eve bu gidişinde Amerikalı olduğunu düşündüğü bir adamla karşılaştı.	On her way home, Özgür met a man she thought was an American.	On his way home, Özgür met a man he thought was an American.	On their way home, Özgür met a man they thought was an American.		On their way home, Özgür met a man they thought was an American.
1687039771608	1047059;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Tüm hatalarına rağmen, o iyi bir adam.			For all his faults, he is a good fellow.		For all their faults, they are a good fellow.
1687039817637	1055761;1 AGME;target_only_gendered_pronoun;Positive 1	O bilimsel bir enstitüde çalışır, ki orada dilbilimciler, edebiyat bilim adamları, tarihçiler, sosyologlar, ekonomistler ve diğer bilim adamları cücelerle ilgili yapılması gereken her şeyi araştırıyorlar.	She works at a scientific institute where linguists, literature scholars, historians, sociologists, economists, and other scholars investigate everything that has to do with gnomes.	He works at a scientific institute where linguists, literature scholars, historians, sociologists, economists, and other scholars investigate everything that has to do with gnomes.	They work at a scientific institute where linguists, literature scholars, historians, sociologists, economists, and other scholars investigate everything that has to do with gnomes.		They work at a scientific institute where linguists, literature scholars, historians, sociologists, economists, and other scholars investigate everything that has to do with gnomes.
1687039910045	1058837;1 AGME;target_only_gendered_pronoun;source+target_gendered_noun;Mixed	Üç adam bıçaklarla onu tehdit etti.	Three men threatened her with knives.	Three men threatened him with knives.	Three men threatened them with knives.		Three men threatened them with knives.
1687039934496	1060565;source+target_gendered_noun+pronoun;0 AGMEs;Negative 1A	O, tarihte bunu yapan ilk adamdı.			He was the first man in history to do this.		They were the first man in history to do this.
1687040072656	1063627;1 AGME;source+target_gendered_noun;target_only_gendered_pronoun;Mixed	Onun adamlarını savaşa hazırlanmak için zamanı vardı.	She had time to prepare her men for battle.	He had time to prepare his men for battle.	They had time to prepare their men for battle.		They had time to prepare their men for battle.
1687040108596	1065308;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	O, inanıyorum ki, sözünün adamıdır.			He is, I believe, a man of his word.		They are, I believe, a man of their word.
1687040136782	1065733;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Sanki yaşlı bir adammış gibi, niçin onun hakkında konuşuyorsun?			Why do you talk about him as if he were an old man?		Why do you talk about them as if they were an old man?
1687040228314	1066407;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Herkes onun sözünden dönecek son adam olduğunu bilir.			Everybody knows that he is the last man to break his promise.		Everybody knows that they are the last man to break their promise.
